scenario_index,start,destination,preference,time_budget,solver,reward,optimal_reward,optimality_gap_percent,travel_minutes,study_minutes,total_minutes,visited_count,feasible,study_plan,deadline_slack_minutes,direct_travel_minutes,walking_detour_minutes,walking_detour_percent,runtime_ms,runtime_mean_ms,runtime_p95_ms,runtime_std_ms,timing_repeats,order_seed,route
31,Rodin College House,Levine Hall,Quiet,45.0,nearest,4.8,11.0,56.3636,12.3873,20.0,32.3873,1,True,True,12.6127,11.8582,0.5291,4.4619,0.0066,0.0066,0.0068,0.0001,10,2026,Rodin College House -> Huntsman Hall -> Levine Hall
32,Rodin College House,Levine Hall,Quiet,60.0,exact_dynamic_programming,17.8,17.8,0.0,14.4462,45.0,59.4462,2,True,True,0.5538,11.8582,2.588,21.8246,0.0788,0.0789,0.0803,0.0007,10,2026,Rodin College House -> Van Pelt Library -> Towne Building -> Levine Hall
32,Rodin College House,Levine Hall,Quiet,60.0,greedy_reward_per_minute,17.8,17.8,0.0,14.4462,45.0,59.4462,2,True,True,0.5538,11.8582,2.588,21.8246,0.0104,0.0106,0.012,0.0006,10,2026,Rodin College House -> Van Pelt Library -> Towne Building -> Levine Hall
32,Rodin College House,Levine Hall,Quiet,60.0,nearest,15.8,17.8,11.236,13.4358,45.0,58.4358,2,True,True,1.5642,11.8582,1.5776,13.3039,0.0083,0.0083,0.0087,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Levine Hall
33,Rodin College House,Levine Hall,Quiet,90.0,exact_dynamic_programming,28.6,28.6,0.0,15.4865,70.0,85.4865,3,True,True,4.5135,11.8582,3.6283,30.5974,0.1285,0.1291,0.1312,0.0012,10,2026,Rodin College House -> Van Pelt Library -> Fisher Fine Arts Library -> Towne Building -> Levine Hall
33,Rodin College House,Levine Hall,Quiet,90.0,greedy_reward_per_minute,28.6,28.6,0.0,15.4865,70.0,85.4865,3,True,True,4.5135,11.8582,3.6283,30.5974,0.0139,0.0143,0.0182,0.0014,10,2026,Rodin College House -> Van Pelt Library -> Fisher Fine Arts Library -> Towne Building -> Levine Hall
33,Rodin College House,Levine Hall,Quiet,90.0,nearest,26.6,28.6,6.993,14.7427,70.0,84.7427,3,True,True,5.2573,11.8582,2.8845,24.3249,0.01,0.01,0.0104,0.0003,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall
34,Rodin College House,Levine Hall,Collaborative,45.0,exact_dynamic_programming,10.8,10.8,0.0,12.3873,20.0,32.3873,1,True,True,12.6127,11.8582,0.5291,4.4619,0.0718,0.072,0.073,0.0006,10,2026,Rodin College House -> Huntsman Hall -> Levine Hall
34,Rodin College House,Levine Hall,Collaborative,45.0,greedy_reward_per_minute,10.8,10.8,0.0,12.3873,20.0,32.3873,1,True,True,12.6127,11.8582,0.5291,4.4619,0.0085,0.0085,0.0091,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Levine Hall
34,Rodin College House,Levine Hall,Collaborative,45.0,nearest,10.8,10.8,0.0,12.3873,20.0,32.3873,1,True,True,12.6127,11.8582,0.5291,4.4619,0.0066,0.0073,0.0134,0.0021,10,2026,Rodin College House -> Huntsman Hall -> Levine Hall
35,Rodin College House,Levine Hall,Collaborative,60.0,exact_dynamic_programming,21.4,21.4,0.0,15.9399,40.0,55.9399,2,True,True,4.0601,11.8582,4.0817,34.4209,0.0809,0.0898,0.1331,0.0186,10,2026,Rodin College House -> Huntsman Hall -> Houston Hall -> Levine Hall
35,Rodin College House,Levine Hall,Collaborative,60.0,greedy_reward_per_minute,21.4,21.4,0.0,15.9399,40.0,55.9399,2,True,True,4.0601,11.8582,4.0817,34.4209,0.0118,0.0119,0.0125,0.0003,10,2026,Rodin College House -> Huntsman Hall -> Houston Hall -> Levine Hall
35,Rodin College House,Levine Hall,Collaborative,60.0,nearest,17.8,21.4,16.8224,13.4358,45.0,58.4358,2,True,True,1.5642,11.8582,1.5776,13.3039,0.0085,0.0118,0.0369,0.0089,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Levine Hall
36,Rodin College House,Levine Hall,Collaborative,90.0,exact_dynamic_programming,30.4,30.4,0.0,20.0048,65.0,85.0048,3,True,True,4.9952,11.8582,8.1466,68.7001,0.1301,0.1325,0.1471,0.0056,10,2026,Rodin College House -> Huntsman Hall -> Holman Biotech Commons -> Houston Hall -> Levine Hall
36,Rodin College House,Levine Hall,Collaborative,90.0,greedy_reward_per_minute,28.2,30.4,7.2368,17.8071,60.0,77.8071,3,True,True,12.1929,11.8582,5.9489,50.167,0.0142,0.0148,0.0205,0.002,10,2026,Rodin College House -> Huntsman Hall -> Houston Hall -> Towne Building -> Levine Hall
36,Rodin College House,Levine Hall,Collaborative,90.0,nearest,22.6,30.4,25.6579,14.7427,70.0,84.7427,3,True,True,5.2573,11.8582,2.8845,24.3249,0.0099,0.0099,0.0103,0.0003,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall
37,Rodin College House,Levine Hall,Coffee nearby,45.0,exact_dynamic_programming,10.6,10.6,0.0,13.7354,20.0,33.7354,1,True,True,11.2646,11.8582,1.8772,15.8304,0.0724,0.0766,0.111,0.0123,10,2026,Rodin College House -> Houston Hall -> Levine Hall
37,Rodin College House,Levine Hall,Coffee nearby,45.0,greedy_reward_per_minute,10.6,10.6,0.0,13.7354,20.0,33.7354,1,True,True,11.2646,11.8582,1.8772,15.8304,0.0086,0.0086,0.0089,0.0002,10,2026,Rodin College House -> Houston Hall -> Levine Hall
37,Rodin College House,Levine Hall,Coffee nearby,45.0,nearest,8.8,10.6,16.9811,12.3873,20.0,32.3873,1,True,True,12.6127,11.8582,0.5291,4.4619,0.0066,0.0066,0.0067,0.0001,10,2026,Rodin College House -> Huntsman Hall -> Levine Hall
38,Rodin College House,Levine Hall,Coffee nearby,60.0,exact_dynamic_programming,19.4,19.4,0.0,15.9399,40.0,55.9399,2,True,True,4.0601,11.8582,4.0817,34.4209,0.0786,0.0794,0.085,0.0021,10,2026,Rodin College House -> Huntsman Hall -> Houston Hall -> Levine Hall
38,Rodin College House,Levine Hall,Coffee nearby,60.0,greedy_reward_per_minute,15.4,19.4,20.6186,15.6026,40.0,55.6026,2,True,True,4.3974,11.8582,3.7444,31.5765,0.0106,0.0106,0.011,0.0002,10,2026,Rodin College House -> Houston Hall -> Towne Building -> Levine Hall
38,Rodin College House,Levine Hall,Coffee nearby,60.0,nearest,15.8,19.4,18.5567,13.4358,45.0,58.4358,2,True,True,1.5642,11.8582,1.5776,13.3039,0.0083,0.0083,0.0086,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Levine Hall
39,Rodin College House,Levine Hall,Coffee nearby,90.0,exact_dynamic_programming,26.4,26.4,0.0,16.7821,65.0,81.7821,3,True,True,8.2179,11.8582,4.9239,41.5232,0.1293,0.1311,0.1377,0.0035,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Houston Hall -> Levine Hall
39,Rodin College House,Levine Hall,Coffee nearby,90.0,greedy_reward_per_minute,26.4,26.4,0.0,24.7045,65.0,89.7045,3,True,True,0.2955,11.8582,12.8463,108.3326,0.0138,0.0139,0.0144,0.0003,10,2026,Rodin College House -> Houston Hall -> Huntsman Hall -> Van Pelt Library -> Levine Hall
39,Rodin College House,Levine Hall,Coffee nearby,90.0,nearest,20.6,26.4,21.9697,14.7427,70.0,84.7427,3,True,True,5.2573,11.8582,2.8845,24.3249,0.0097,0.0098,0.0102,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall
40,Rodin College House,Levine Hall,Power outlets,45.0,exact_dynamic_programming,11.0,11.0,0.0,12.3124,25.0,37.3124,1,True,True,7.6876,11.8582,0.4542,3.8303,0.0718,0.0718,0.0725,0.0005,10,2026,Rodin College House -> Van Pelt Library -> Levine Hall
40,Rodin College House,Levine Hall,Power outlets,45.0,greedy_reward_per_minute,11.0,11.0,0.0,12.3124,25.0,37.3124,1,True,True,7.6876,11.8582,0.4542,3.8303,0.0087,0.0094,0.0162,0.0024,10,2026,Rodin College House -> Van Pelt Library -> Levine Hall
40,Rodin College House,Levine Hall,Power outlets,45.0,nearest,8.8,11.0,20.0,12.3873,20.0,32.3873,1,True,True,12.6127,11.8582,0.5291,4.4619,0.0066,0.0067,0.0074,0.0003,10,2026,Rodin College House -> Huntsman Hall -> Levine Hall
41,Rodin College House,Levine Hall,Power outlets,60.0,exact_dynamic_programming,19.8,19.8,0.0,13.4358,45.0,58.4358,2,True,True,1.5642,11.8582,1.5776,13.3039,0.081,0.0812,0.087,0.0022,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Levine Hall
41,Rodin College House,Levine Hall,Power outlets,60.0,greedy_reward_per_minute,19.8,19.8,0.0,14.4462,45.0,59.4462,2,True,True,0.5538,11.8582,2.588,21.8246,0.0102,0.0107,0.0159,0.0018,10,2026,Rodin College House -> Van Pelt Library -> Towne Building -> Levine Hall
41,Rodin College House,Levine Hall,Power outlets,60.0,nearest,19.8,19.8,0.0,13.4358,45.0,58.4358,2,True,True,1.5642,11.8582,1.5776,13.3039,0.0083,0.0084,0.0088,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Levine Hall
42,Rodin College House,Levine Hall,Power outlets,90.0,exact_dynamic_programming,30.8,30.8,0.0,18.98,70.0,88.98,3,True,True,1.02,11.8582,7.1218,60.058,0.1333,0.1338,0.14,0.003,10,2026,Rodin College House -> Holman Biotech Commons -> Van Pelt Library -> Towne Building -> Levine Hall
42,Rodin College House,Levine Hall,Power outlets,90.0,greedy_reward_per_minute,28.6,30.8,7.1429,19.061,70.0,89.061,3,True,True,0.939,11.8582,7.2028,60.7411,0.0141,0.0141,0.0145,0.0002,10,2026,Rodin College House -> Van Pelt Library -> Towne Building -> Fisher Fine Arts Library -> Levine Hall
42,Rodin College House,Levine Hall,Power outlets,90.0,nearest,28.6,30.8,7.1429,14.7427,70.0,84.7427,3,True,True,5.2573,11.8582,2.8845,24.3249,0.0099,0.0099,0.0103,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall
43,Rodin College House,Levine Hall,No preference,45.0,exact_dynamic_programming,9.0,9.0,0.0,12.3124,25.0,37.3124,1,True,True,7.6876,11.8582,0.4542,3.8303,0.0713,0.0715,0.0726,0.0006,10,2026,Rodin College House -> Van Pelt Library -> Levine Hall
43,Rodin College House,Levine Hall,No preference,45.0,greedy_reward_per_minute,8.3,9.0,7.7778,12.3873,20.0,32.3873,1,True,True,12.6127,11.8582,0.5291,4.4619,0.0085,0.0085,0.0088,0.0001,10,2026,Rodin College House -> Huntsman Hall -> Levine Hall
43,Rodin College House,Levine Hall,No preference,45.0,nearest,8.3,9.0,7.7778,12.3873,20.0,32.3873,1,True,True,12.6127,11.8582,0.5291,4.4619,0.0066,0.0067,0.0073,0.0003,10,2026,Rodin College House -> Huntsman Hall -> Levine Hall
44,Rodin College House,Levine Hall,No preference,60.0,exact_dynamic_programming,17.3,17.3,0.0,13.4358,45.0,58.4358,2,True,True,1.5642,11.8582,1.5776,13.3039,0.0796,0.0794,0.0803,0.0006,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Levine Hall
44,Rodin College House,Levine Hall,No preference,60.0,greedy_reward_per_minute,17.3,17.3,0.0,13.4358,45.0,58.4358,2,True,True,1.5642,11.8582,1.5776,13.3039,0.0114,0.0115,0.012,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Levine Hall
44,Rodin College House,Levine Hall,No preference,60.0,nearest,17.3,17.3,0.0,13.4358,45.0,58.4358,2,True,True,1.5642,11.8582,1.5776,13.3039,0.0083,0.0083,0.0085,0.0001,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Levine Hall
45,Rodin College House,Levine Hall,No preference,90.0,exact_dynamic_programming,26.3,26.3,0.0,19.6996,70.0,89.6996,3,True,True,0.3004,11.8582,7.8414,66.1264,0.1305,0.1307,0.1328,0.0009,10,2026,Rodin College House -> Huntsman Hall -> Holman Biotech Commons -> Van Pelt Library -> Levine Hall
45,Rodin College House,Levine Hall,No preference,90.0,greedy_reward_per_minute,25.4,26.3,3.4221,16.7821,65.0,81.7821,3,True,True,8.2179,11.8582,4.9239,41.5232,0.0142,0.0143,0.0147,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Houston Hall -> Levine Hall
45,Rodin College House,Levine Hall,No preference,90.0,nearest,24.6,26.3,6.4639,14.7427,70.0,84.7427,3,True,True,5.2573,11.8582,2.8845,24.3249,0.0099,0.0099,0.0102,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall
46,Rodin College House,David Rittenhouse Laboratory,Quiet,45.0,exact_dynamic_programming,11.0,11.0,0.0,13.0313,25.0,38.0313,1,True,True,6.9687,12.5772,0.4541,3.6105,0.1474,0.149,0.1609,0.0063,10,2026,Rodin College House -> Van Pelt Library -> David Rittenhouse Laboratory
46,Rodin College House,David Rittenhouse Laboratory,Quiet,45.0,greedy_reward_per_minute,11.0,11.0,0.0,13.0313,25.0,38.0313,1,True,True,6.9687,12.5772,0.4541,3.6105,0.0092,0.0092,0.0095,0.0002,10,2026,Rodin College House -> Van Pelt Library -> David Rittenhouse Laboratory
46,Rodin College House,David Rittenhouse Laboratory,Quiet,45.0,nearest,4.8,11.0,56.3636,13.1062,20.0,33.1062,1,True,True,11.8938,12.5772,0.529,4.206,0.0071,0.0071,0.0073,0.0001,10,2026,Rodin College House -> Huntsman Hall -> David Rittenhouse Laboratory
47,Rodin College House,David Rittenhouse Laboratory,Quiet,60.0,exact_dynamic_programming,18.0,18.0,0.0,14.2798,45.0,59.2798,2,True,True,0.7202,12.5772,1.7026,13.5372,0.16,0.1687,0.2178,0.0187,10,2026,Rodin College House -> Van Pelt Library -> Levine Hall -> David Rittenhouse Laboratory
47,Rodin College House,David Rittenhouse Laboratory,Quiet,60.0,greedy_reward_per_minute,18.0,18.0,0.0,14.2798,45.0,59.2798,2,True,True,0.7202,12.5772,1.7026,13.5372,0.0115,0.0114,0.0118,0.0002,10,2026,Rodin College House -> Van Pelt Library -> Levine Hall -> David Rittenhouse Laboratory
47,Rodin College House,David Rittenhouse Laboratory,Quiet,60.0,nearest,15.8,18.0,12.2222,14.1547,45.0,59.1547,2,True,True,0.8453,12.5772,1.5775,12.5425,0.0089,0.0089,0.0093,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> David Rittenhouse Laboratory
48,Rodin College House,David Rittenhouse Laboratory,Quiet,90.0,exact_dynamic_programming,28.8,28.8,0.0,15.5867,70.0,85.5867,3,True,True,4.4133,12.5772,3.0095,23.9282,0.2452,0.2495,0.2893,0.0142,10,2026,Rodin College House -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall -> David Rittenhouse Laboratory
48,Rodin College House,David Rittenhouse Laboratory,Quiet,90.0,greedy_reward_per_minute,28.8,28.8,0.0,15.5867,70.0,85.5867,3,True,True,4.4133,12.5772,3.0095,23.9282,0.0159,0.0158,0.0162,0.0002,10,2026,Rodin College House -> Van Pelt Library -> Fisher Fine Arts Library -> Levine Hall -> David Rittenhouse Laboratory
48,Rodin College House,David Rittenhouse Laboratory,Quiet,90.0,nearest,26.6,28.8,7.6389,15.8892,70.0,85.8892,3,True,True,4.1108,12.5772,3.312,26.3334,0.0107,0.0108,0.011,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> David Rittenhouse Laboratory
49,Rodin College House,David Rittenhouse Laboratory,Collaborative,45.0,exact_dynamic_programming,10.8,10.8,0.0,13.1062,20.0,33.1062,1,True,True,11.8938,12.5772,0.529,4.206,0.1434,0.1438,0.1485,0.0019,10,2026,Rodin College House -> Huntsman Hall -> David Rittenhouse Laboratory
49,Rodin College House,David Rittenhouse Laboratory,Collaborative,45.0,greedy_reward_per_minute,10.8,10.8,0.0,13.1062,20.0,33.1062,1,True,True,11.8938,12.5772,0.529,4.206,0.0095,0.0095,0.0099,0.0003,10,2026,Rodin College House -> Huntsman Hall -> David Rittenhouse Laboratory
49,Rodin College House,David Rittenhouse Laboratory,Collaborative,45.0,nearest,10.8,10.8,0.0,13.1062,20.0,33.1062,1,True,True,11.8938,12.5772,0.529,4.206,0.007,0.007,0.0072,0.0001,10,2026,Rodin College House -> Huntsman Hall -> David Rittenhouse Laboratory
50,Rodin College House,David Rittenhouse Laboratory,Collaborative,60.0,exact_dynamic_programming,21.4,21.4,0.0,17.4503,40.0,57.4503,2,True,True,2.5497,12.5772,4.8731,38.7455,0.1571,0.1575,0.1624,0.0019,10,2026,Rodin College House -> Huntsman Hall -> Houston Hall -> David Rittenhouse Laboratory
50,Rodin College House,David Rittenhouse Laboratory,Collaborative,60.0,greedy_reward_per_minute,21.4,21.4,0.0,17.4503,40.0,57.4503,2,True,True,2.5497,12.5772,4.8731,38.7455,0.0125,0.0126,0.0131,0.0003,10,2026,Rodin College House -> Huntsman Hall -> Houston Hall -> David Rittenhouse Laboratory
50,Rodin College House,David Rittenhouse Laboratory,Collaborative,60.0,nearest,17.8,21.4,16.8224,14.1547,45.0,59.1547,2,True,True,0.8453,12.5772,1.5775,12.5425,0.0092,0.0099,0.0157,0.0021,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> David Rittenhouse Laboratory
51,Rodin College House,David Rittenhouse Laboratory,Collaborative,90.0,exact_dynamic_programming,30.4,30.4,0.0,17.9073,60.0,77.9073,3,True,True,12.0927,12.5772,5.3301,42.3791,0.2462,0.2465,0.2553,0.0036,10,2026,Rodin College House -> Huntsman Hall -> Houston Hall -> Levine Hall -> David Rittenhouse Laboratory
51,Rodin College House,David Rittenhouse Laboratory,Collaborative,90.0,greedy_reward_per_minute,30.4,30.4,0.0,17.9073,60.0,77.9073,3,True,True,12.0927,12.5772,5.3301,42.3791,0.0161,0.0162,0.0166,0.0003,10,2026,Rodin College House -> Huntsman Hall -> Houston Hall -> Levine Hall -> David Rittenhouse Laboratory
51,Rodin College House,David Rittenhouse Laboratory,Collaborative,90.0,nearest,22.6,30.4,25.6579,15.8892,70.0,85.8892,3,True,True,4.1108,12.5772,3.312,26.3334,0.0109,0.0108,0.0112,0.0002,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> David Rittenhouse Laboratory
52,Rodin College House,David Rittenhouse Laboratory,Coffee nearby,45.0,exact_dynamic_programming,10.6,10.6,0.0,15.2458,20.0,35.2458,1,True,True,9.7542,12.5772,2.6686,21.2178,0.1454,0.1457,0.1504,0.003,10,2026,Rodin College House -> Houston Hall -> David Rittenhouse Laboratory
52,Rodin College House,David Rittenhouse Laboratory,Coffee nearby,45.0,greedy_reward_per_minute,10.6,10.6,0.0,15.2458,20.0,35.2458,1,True,True,9.7542,12.5772,2.6686,21.2178,0.0103,0.0102,0.0106,0.0003,10,2026,Rodin College House -> Houston Hall -> David Rittenhouse Laboratory
52,Rodin College House,David Rittenhouse Laboratory,Coffee nearby,45.0,nearest,8.8,10.6,16.9811,13.1062,20.0,33.1062,1,True,True,11.8938,12.5772,0.529,4.206,0.0075,0.0078,0.0092,0.0006,10,2026,Rodin College House -> Huntsman Hall -> David Rittenhouse Laboratory
53,Rodin College House,David Rittenhouse Laboratory,Coffee nearby,60.0,exact_dynamic_programming,19.4,19.4,0.0,17.4503,40.0,57.4503,2,True,True,2.5497,12.5772,4.8731,38.7455,0.1571,0.1575,0.1617,0.0018,10,2026,Rodin College House -> Huntsman Hall -> Houston Hall -> David Rittenhouse Laboratory
53,Rodin College House,David Rittenhouse Laboratory,Coffee nearby,60.0,greedy_reward_per_minute,17.6,19.4,9.2784,15.7028,40.0,55.7028,2,True,True,4.2972,12.5772,3.1256,24.8513,0.0114,0.0115,0.0118,0.0002,10,2026,Rodin College House -> Houston Hall -> Levine Hall -> David Rittenhouse Laboratory
53,Rodin College House,David Rittenhouse Laboratory,Coffee nearby,60.0,nearest,15.8,19.4,18.5567,14.1547,45.0,59.1547,2,True,True,0.8453,12.5772,1.5775,12.5425,0.0089,0.009,0.0094,0.0003,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> David Rittenhouse Laboratory
54,Rodin College House,David Rittenhouse Laboratory,Coffee nearby,90.0,exact_dynamic_programming,26.4,26.4,0.0,17.9073,60.0,77.9073,3,True,True,12.0927,12.5772,5.3301,42.3791,0.2465,0.2472,0.2519,0.0019,10,2026,Rodin College House -> Huntsman Hall -> Houston Hall -> Levine Hall -> David Rittenhouse Laboratory
54,Rodin College House,David Rittenhouse Laboratory,Coffee nearby,90.0,greedy_reward_per_minute,26.4,26.4,0.0,29.8097,60.0,89.8097,3,True,True,0.1903,12.5772,17.2325,137.0138,0.0169,0.0174,0.0224,0.0018,10,2026,Rodin College House -> Houston Hall -> Levine Hall -> Huntsman Hall -> David Rittenhouse Laboratory
54,Rodin College House,David Rittenhouse Laboratory,Coffee nearby,90.0,nearest,20.6,26.4,21.9697,15.8892,70.0,85.8892,3,True,True,4.1108,12.5772,3.312,26.3334,0.0109,0.0111,0.0115,0.0003,10,2026,Rodin College House -> Huntsman Hall -> Van Pelt Library -> Fisher Fine Arts Library -> David Rittenhouse Laboratory
55,Rodin College House,David Rittenhouse Laboratory,Power outlets,45.0,exact_dynamic_programming,11.0,11.0,0.0,13.8256,20.0,33.8256,1,True,True,11.1744,12.5772,1.2484,9.9259,0.1463,0.1484,0.1602,0.007,10,2026,Rodin College House -> Levine Hall -> David Rittenhouse Laboratory
55,Rodin College House,David Rittenhouse Laboratory,Power outlets,45.0,greedy_reward_per_minute,11.0,11.0,0.0,13.8256,20.0,33.8256,1,True,True,11.1744,12.5772,1.2484,9.9259,0.0092,0.0092,0.0094,0.0001,10,2026,Rodin College House -> Levine Hall -> David Rittenhouse Laboratory
55,Rodin College House,David Rittenhouse Laboratory,Power outlets,45.0,nearest,8.8,11.0,20.0,13.1062,20.0,33.1062,1,True,True,11.8938,12.5772,0.529,4.206,0.0071,0.0072,0.0077,0.0002,10,2026,Rodin College House -> Huntsman Hall -> David Rittenhouse Laboratory
56,Rodin College House,David Rittenhouse Laboratory,Power outlets,60.0,exact_dynamic_programming,22.0,22.0,0.0,14.2798,45.0,59.2798,2,True,True,0.7202,12.5772,1.7026,13.5372,0.1571,0.1581,0.1651,0.0027,10,2026,Rodin College House -> Van Pelt Library -> Levine Hall -> David Rittenhouse Laboratory
